src_ip,dst_ip,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
142.250.179.170,10.140.35.74,443.0,65017.0,6.0,29369373.083114624,3.0,0.0,239.0,0.0,127.0,56.0,79.66666666666667,33.46972097616325,0.0,0.0,0.0,0.0,8.137729032337043,0.1021472263473269,14684686.541557312,14667079.329490662,29351765.871047974,17607.21206665039,29369373.083114624,14684686.541557312,14667079.329490662,29351765.871047974,17607.21206665039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.1021472263473269,0.0,56.0,127.0,79.66666666666667,33.46972097616325,1120.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.66666666666667,79.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,239.0,0.0,0.0,269.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,10.194.17.1,63534.0,53.0,17.0,0.0,1.0,0.0,79.0,0.0,79.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,79.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,10.194.17.1,56386.0,53.0,17.0,0.0,1.0,0.0,79.0,0.0,79.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,79.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,56386.0,17.0,0.0,1.0,0.0,134.0,0.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,63534.0,17.0,0.0,1.0,0.0,118.0,0.0,118.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,118.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,10.194.17.1,52434.0,53.0,17.0,0.0,1.0,0.0,88.0,0.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,52434.0,17.0,0.0,1.0,0.0,148.0,0.0,148.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,148.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,54.228.140.140,59478.0,443.0,6.0,186995.0294494629,33.0,0.0,15813.0,0.0,1290.0,54.0,479.1818181818182,548.8068852020526,0.0,0.0,0.0,0.0,84563.74507148922,176.47527903365233,5843.594670295715,9659.89414192038,34173.96545410156,3.814697265625,186995.0294494629,5843.594670295715,9659.89414192038,34173.96545410156,3.814697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,176.47527903365233,0.0,54.0,1290.0,479.1818181818182,548.8068852020526,301188.997245179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.1818181818182,479.1818181818182,0.0,14007.0,17.0,118072.11817337722,0.0,0.0,0.0,33.0,15813.0,0.0,0.0,65535.0,0.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.228.140.140,10.140.35.74,443.0,59478.0,6.0,154593.94454956055,25.0,0.0,5487.0,0.0,1290.0,56.0,219.48,396.1553351906295,0.0,0.0,0.0,0.0,35492.98141002507,161.71396669411826,6441.414356231689,11989.171398671093,39794.921875,0.0,154593.94454956055,6441.414356231689,11989.171398671093,39794.921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,161.71396669411826,0.0,56.0,1290.0,219.48,396.1553351906295,156939.0496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.48,219.48,0.0,4125.0,24.0,33924.91676372663,0.0,0.0,0.0,25.0,5487.0,0.0,0.0,62727.0,0.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,52.113.194.132,65025.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,52.113.195.132,65027.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.250.179.206,65021.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.250.179.206,10.140.35.74,443.0,65021.0,6.0,0.0,1.0,0.0,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,287.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.65.251.78,10.140.35.74,443.0,64999.0,6.0,90161050.08125304,31.0,0.0,3534.0,0.0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,39.19652662446991,0.3438291809164027,3005368.3360417685,60740.58079202884,3098450.899124145,2896950.9601593018,90161050.08125304,3005368.3360417685,60740.58079202884,3098450.899124145,2896950.9601593018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.3438291809164027,0.0,114.0,114.0,114.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3534.0,0.0,0.0,8.0,0.0,31.0,20.0,138991.912206014,42003.90242384019,199849.12872314453,64481.97364807129,270198.3898878097,709574.486253168,3014678.955078125,32037.019729614258
10.140.35.74,172.65.251.78,64999.0,443.0,6.0,90161036.9682312,31.0,0.0,1674.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,18.566778469837743,0.3438292309229211,3005367.89894104,60798.1261069447,3098415.8515930176,2896119.1177368164,90161036.9682312,3005367.89894104,60798.1261069447,3098415.8515930176,2896119.1177368164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.3438292309229211,0.0,54.0,54.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1674.0,0.0,0.0,4096.0,0.0,0.0,20.0,139091.3857354058,42294.43242091754,201277.9712677002,64284.08622741699,270233.8993549347,709535.1216971913,3014555.9310913086,32182.21664428711
162.159.135.234,10.140.35.74,443.0,64268.0,6.0,90830216.1693573,53.0,0.0,13572.0,0.0,1290.0,56.0,256.07547169811323,260.01900141427285,0.0,0.0,0.0,0.0,149.42164152394346,0.583506262950855,1746734.926333794,2745530.831778231,11553276.06201172,0.0,90830216.1693573,1746734.926333794,2745530.831778231,11553276.06201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,0.583506262950855,0.0,56.0,1290.0,256.07547169811323,260.01900141427285,67609.88109647561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.07547169811323,256.07547169811323,0.0,562.5,4.75,801.8477910658378,0.0,0.0,0.0,53.0,13572.0,0.0,0.0,8.0,0.0,53.0,20.0,5645065.148671468,3450047.9316499643,9717467.069625854,427173.1376647949,3414234.8116094414,3462230.6671796767,9812659.978866575,102046.96655273438
10.140.35.74,162.159.135.234,64268.0,443.0,6.0,90830202.10266112,38.0,0.0,2196.0,0.0,108.0,54.0,57.78947368421053,12.26711027340318,0.0,0.0,0.0,0.0,24.176980224242637,0.4183630457746904,2454870.3270989493,2974570.567321004,11553209.066390991,61.03515625,90830202.10266112,2454870.3270989493,2974570.567321004,11553209.066390991,61.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,0.4183630457746904,0.0,54.0,108.0,57.78947368421053,12.26711027340318,150.48199445983386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.78947368421053,57.78947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2196.0,0.0,0.0,4172.0,0.0,2.0,20.0,5640618.960062663,3456728.547344827,9717430.114746094,400549.88861083984,3411807.797171853,3464077.102319185,9812567.949295044,102025.03204345705
10.140.35.74,10.140.47.255,57621.0,57621.0,17.0,90001728.77311707,4.0,0.0,344.0,0.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,3.8221488041322,0.0444435907457232,30000576.25770569,159.25587751454543,30000772.953033447,30000382.90023804,90001728.77311707,30000576.25770569,159.25587751454543,30000772.953033447,30000382.90023804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0444435907457232,0.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,344.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.250.179.138,64974.0,443.0,6.0,16025290.966033936,6.0,0.0,631.0,0.0,283.0,54.0,105.16666666666669,81.41952400308473,0.0,0.0,0.0,0.0,39.37526010213622,0.3744081784672223,3205058.193206787,6343550.737165631,15891940.832138062,128.9844512939453,16025290.966033936,3205058.193206787,6343550.737165631,15891940.832138062,128.9844512939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3744081784672223,0.0,54.0,283.0,105.16666666666669,81.41952400308473,6629.1388888888905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.16666666666669,105.16666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,631.0,0.0,0.0,4096.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.250.179.138,10.140.35.74,443.0,64974.0,6.0,16029298.067092896,8.0,0.0,618.0,0.0,123.0,56.0,77.25,23.599523300270285,0.0,0.0,0.0,0.0,38.55440190913373,0.4990861088561001,2289899.723870414,5552651.025825476,15890784.978866575,0.0,16029298.067092896,2289899.723870414,5552651.025825476,15890784.978866575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.4990861088561001,0.0,56.0,123.0,77.25,23.599523300270285,556.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25,77.25,0.0,184.0,7.0,1328.3943225593237,0.0,0.0,0.0,8.0,618.0,0.0,0.0,406.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.251.36.46,65029.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.250.179.163,65019.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.250.179.163,10.140.35.74,443.0,65019.0,6.0,0.0,1.0,0.0,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,269.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.251.36.46,10.140.35.74,443.0,65029.0,6.0,0.0,1.0,0.0,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,275.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,34.198.46.254,64565.0,443.0,6.0,22856939.07737732,5.0,0.0,373.0,0.0,122.0,54.0,74.6,27.302747114530437,0.0,0.0,0.0,0.0,16.318895488905476,0.2187519502534246,5714234.76934433,6532073.773403005,15981412.887573242,308.03680419921875,22856939.07737732,5714234.76934433,6532073.773403005,15981412.887573242,308.03680419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.2187519502534246,0.0,54.0,122.0,74.6,27.302747114530437,745.4399999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,373.0,0.0,0.0,4096.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.198.46.254,10.140.35.74,443.0,64565.0,6.0,22758881.80732727,5.0,0.0,373.0,0.0,120.0,56.0,74.6,25.326665789242767,0.0,0.0,0.0,0.0,16.389205900261402,0.2196944490651662,5689720.451831818,6495756.469191648,15883402.824401855,7.867813110351562,22758881.80732727,5689720.451831818,6495756.469191648,15883402.824401855,7.867813110351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.2196944490651662,0.0,56.0,120.0,74.6,25.326665789242767,641.4399999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,373.0,0.0,0.0,115.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,216.58.208.99,64975.0,443.0,6.0,56592156.17179871,16.0,0.0,1415.0,0.0,138.0,54.0,88.4375,28.837841350385435,0.0,0.0,0.0,0.0,25.0034650686296,0.2827246933555291,3772810.411453247,9660399.452512307,31072322.845458984,47.92213439941406,56592156.17179871,3772810.411453247,9660399.452512307,31072322.845458984,47.92213439941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.2827246933555291,0.0,54.0,138.0,88.4375,28.837841350385435,831.62109375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4375,88.4375,0.0,196.5,4.0,9806.830387368143,0.0,0.0,0.0,16.0,1415.0,0.0,0.0,4096.0,0.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.58.208.99,10.140.35.74,443.0,64975.0,6.0,56580955.98220825,18.0,0.0,1700.0,0.0,149.0,56.0,94.44444444444444,29.74376166567859,0.0,0.0,0.0,0.0,30.04544498213429,0.3181282409873042,3328291.528365191,9155723.43642876,31072651.863098145,0.0,56580955.98220825,3328291.528365191,9155723.43642876,31072651.863098145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.3181282409873042,0.0,56.0,149.0,94.44444444444444,29.74376166567859,884.6913580246913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.44444444444444,94.44444444444444,0.0,242.66666666666663,6.0,13238.298708449487,0.0,0.0,0.0,18.0,1700.0,0.0,0.0,280.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.250.179.142,64961.0,443.0,6.0,33910058.02154541,20.0,0.0,4398.0,0.0,1290.0,54.0,219.9,290.0811782932495,0.0,0.0,0.0,0.0,129.69603287631196,0.5897955110337061,1784739.895870811,6486860.500678142,28992215.871810917,3.0994415283203125,33910058.02154541,1784739.895870811,6486860.500678142,28992215.871810917,3.0994415283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.5897955110337061,0.0,54.0,1290.0,219.9,290.0811782932495,84147.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.9,219.9,0.0,1394.5,4.5,10514.723558169824,0.0,0.0,0.0,20.0,4398.0,0.0,0.0,4096.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,14496107.935905457,10092528.939247131,24588636.875152588,4403578.996658325
142.250.179.142,10.140.35.74,443.0,64961.0,6.0,33915772.914886475,36.0,0.0,16812.0,0.0,1290.0,56.0,467.0,520.2042867951013,0.0,0.0,0.0,0.0,495.6985660385996,1.0614530322025686,969022.0832824708,4861080.04113388,28990046.977996822,0.0,33915772.914886475,969022.0832824708,4861080.04113388,28990046.977996822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,1.0614530322025686,0.0,56.0,1290.0,467.0,520.2042867951013,270612.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,467.0,0.0,4956.0,12.0,28639.449425198676,0.0,0.0,0.0,36.0,16812.0,0.0,0.0,1045.0,0.0,36.0,20.0,0.0,0.0,0.0,0.0,14495023.488998411,10088441.610336304,24583465.09933472,4406581.878662109
10.140.35.74,172.217.168.196,65028.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.217.168.196,10.140.35.74,443.0,65028.0,6.0,0.0,1.0,0.0,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,290.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,35.186.224.17,64972.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.186.224.17,10.140.35.74,443.0,64972.0,6.0,0.0,1.0,0.0,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,349.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,35.186.224.25,64969.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
