Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 08:49:58 PM,119997380,242,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02504421347,495856.94214899995,433971.69498699997,2284888.0,8.0,119391394.0,495399.975104,434816.514891,2284888.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.01671069818,0.00833351528175,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,242,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 08:50:51 PM,85154532,7,9,6088.0,3350.0,2054.0,0.0,869.714285714,1084.79456032,2018.0,0.0,372.22222222199997,639.23211312,110.833795669,0.187893698952,5676968.8,11945509.4005,35052400.0,12.0,85121462.0,14186910.3333,15959578.6265,35052400.0,6373.0,85154520.0,10644315.0,14999126.027999999,35052811.0,396.0,0,1,0,0,224,288,0.0822034932915,0.10569020566,0.0,2054.0,673.882352941,909.1104774969999,826481.860294,0,0,0,1,1,0,0,0,1.0,716.0,869.714285714,372.22222222199997,0,0,0,0,0,0,7,6088,9,3350,-1,2053,3,0,15391.666666699999,15310.9379965,33070.0,6373.0,28367323.6667,5789473.8863699995,35052400.0,25006794.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 08:50:51 PM,119674816,89,1,25816.0,289.0,300.0,289.0,290.06741573,2.62764045905,289.0,289.0,289.0,0.0,218.13277740900003,0.7520379224979999,1344660.85393,1141494.55971,5424994.0,320845.0,119250359.0,1355117.71591,1143740.92522,5424994.0,320845.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,712,8,0.7436819455820001,0.00835597691665,289.0,300.0,290.043956044,2.60304133195,6.77582417582,0,0,0,0,0,0,0,0,0.0,293.266666667,290.06741573,289.0,0,0,0,0,0,0,89,25816,1,289,-1,-1,89,0,21598949.5,4058853.70153,23628901.0,15510669.0,5416468.0,6160.73734764,5424994.0,5411067.0,Normal,Benign
192.168.3.30-192.168.3.34-445-46705-6,192.168.3.34,46705,192.168.3.30,445,6,18/07/2019 07:34:00 PM,23291100,4,6,24.0,47.0,24.0,0.0,6.0,12.0,25.0,0.0,7.833333333330001,10.8520351394,3.0483747010699997,0.429348549446,2587900.0,7709168.57819,23145541.0,96.0,23166332.0,7722110.666669999,13357086.0381,23145541.0,649.0,23290287.0,4658057.4,10335109.6734,23145977.0,188.0,0,1,0,0,128,192,0.171739419778,0.257609129668,0.0,25.0,8.72727272727,11.4899165279,132.018181818,0,0,0,1,1,0,0,0,1.0,9.6,6.0,7.833333333330001,0,0,0,0,0,0,4,24,6,47,-1,243,1,0,124768.0,0.0,124768.0,124768.0,23145541.0,0.0,23145541.0,23145541.0,Privilege Escalation,Lateral Movement
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 08:51:51 PM,100029105,21,1,1064.0,52.0,52.0,48.0,50.6666666667,1.93218356616,52.0,52.0,52.0,0.0,11.1567528271,0.21993598763099997,4763290.7142900005,8046687.081060001,20018934.0,2.0,80244331.0,4012216.55,7462383.743260001,20018934.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168,8,0.209938897284,0.00999709034685,48.0,52.0,50.7826086957,1.8818878755900001,3.54150197628,0,0,0,0,0,0,0,0,0.0,53.0909090909,50.6666666667,52.0,0,0,0,0,0,0,21,1064,1,52,-1,-1,21,0,3859724.0,5154860.76075,7504761.0,214687.0,18461931.4,3330301.60076,20018934.0,12506988.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 08:50:57 PM,119996252,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250007808577,59998126.0,28.2842712475,59998146.0,59998106.0,59998106.0,59998106.0,0.0,59998106.0,59998106.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166671872385,0.00833359361924,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59998126.0,28.2842712475,59998146.0,59998106.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 08:51:59 PM,118105011,242,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05749102381,488037.235537,445341.16076000006,2285303.0,4.0,117712303.0,488432.79253100004,446225.387978,2285303.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0490239825599996,0.00846704125026,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,242,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 08:52:51 PM,85128645,7,9,6052.0,3351.0,2018.0,0.0,864.5714285710001,1078.31023012,2016.0,0.0,372.33333333300004,638.565384279,110.456356964,0.18795083605500001,5675243.0,11935772.0729,35042027.0,12.0,85121389.0,14186898.1667,15937342.6956,35042027.0,5909.0,85128633.0,10641079.125,14984831.6102,35042423.0,404.0,0,1,0,0,224,288,0.0822284907742,0.10572234528100001,0.0,2018.0,671.705882353,905.2888188789999,819547.845588,0,0,0,1,1,0,0,0,1.0,713.6875,864.5714285710001,372.33333333300004,0,0,0,0,0,0,7,6052,9,3351,-1,2053,3,0,29238.6666667,38066.4356269,73194.0,7256.0,28345006.6667,5799969.1663,35042027.0,24950875.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 08:52:52 PM,119160984,87,1,25227.0,289.0,296.0,289.0,289.965517241,2.42778622417,289.0,289.0,289.0,0.0,214.1304909,0.738496754945,1369666.48276,1152301.8842200001,5448494.0,412006.0,117309153.0,1364059.9186,1157866.10258,5448494.0,412006.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,696,8,0.730104746366,0.00839200857892,289.0,296.0,289.943820225,2.4043499904099996,5.7808988764,0,0,0,0,0,0,0,0,0.0,293.238636364,289.965517241,289.0,0,0,0,0,0,0,87,25227,1,289,-1,-1,87,0,20545729.5,6125248.05265,23615736.0,11357862.0,5438185.75,10581.195817,5448494.0,5425887.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 08:53:51 PM,100008589,26,1,1324.0,52.0,56.0,48.0,50.923076923100005,2.4153356193,52.0,52.0,52.0,0.0,13.7588182551,0.269976811692,3846484.19231,7192411.741339999,20010220.0,2.0,82291853.0,3291674.12,6749044.45646,20010220.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,208,8,0.259977670518,0.00999914117376,48.0,56.0,51.0,2.3412563895200003,5.48148148148,0,0,0,0,0,0,0,0,0.0,52.888888888900006,50.923076923100005,52.0,0,0,0,0,0,0,26,1324,1,52,-1,-1,26,0,1227438.75,1213261.20281,2283072.0,102518.0,15849805.6667,5697461.11928,20010220.0,6567549.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 08:53:59 PM,119906704,252,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1099737676099997,475820.253968,412219.324935,2285496.0,250.0,119300614.0,475301.250996,412960.433539,2285496.0,250.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.10163395034,0.00833981726326,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,252,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 08:54:51 PM,85148940,7,9,6067.0,3349.0,2037.0,0.0,866.714285714,1081.00889825,2012.0,0.0,372.11111111099996,637.263376565,110.58270367200001,0.18790603852499999,5676596.0,11948530.1132,35047347.0,13.0,85142014.0,14190335.6667,15961864.263,35047347.0,5520.0,85148927.0,10643615.875,15004206.2576,35047785.0,401.0,0,1,0,0,224,288,0.0822088918547,0.10569714667000002,0.0,2037.0,672.2352941180001,905.908144448,820669.566176,0,0,0,1,1,0,0,0,1.0,714.25,866.714285714,372.11111111099996,0,0,0,0,0,0,7,6067,9,3349,-1,2053,3,0,6440.33333333,797.4398618910001,6926.0,5520.0,28374314.3333,5779015.82346,35047347.0,25037398.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 08:54:53 PM,119658340,87,1,25227.0,289.0,296.0,289.0,289.965517241,2.42778622417,289.0,289.0,289.0,0.0,213.24046447599997,0.735427217192,1375383.21839,1165183.30282,5487311.0,412969.0,119158317.0,1385561.82558,1168120.24789,5487311.0,412969.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,696,8,0.727070089724,0.00835712746809,289.0,296.0,289.943820225,2.4043499904099996,5.7808988764,0,0,0,0,0,0,0,0,0.0,293.238636364,289.965517241,289.0,0,0,0,0,0,0,87,25227,1,289,-1,-1,87,0,19307705.5,8534578.857169999,23585664.0,6505843.0,5470696.25,13613.901164500001,5487311.0,5456315.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 08:53:57 PM,119996219,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250007877332,59998109.5,12.020815280199999,59998118.0,59998101.0,59998101.0,59998101.0,0.0,59998101.0,59998101.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166671918221,0.00833359591105,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59998109.5,12.020815280199999,59998118.0,59998101.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 08:55:51 PM,100030946,25,1,1268.0,52.0,56.0,48.0,50.72,2.5086516963,52.0,52.0,52.0,0.0,13.1959163917,0.259919565291,4001237.84,7230300.201280001,20018868.0,2.0,98349133.0,4097880.5416699997,7369295.5741,20018868.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,8,0.24992265893399998,0.00999690635736,48.0,56.0,50.814814814799995,2.4343224778,5.925925925930001,0,0,0,0,0,0,0,0,0.0,52.7692307692,50.72,52.0,0,0,0,0,0,0,25,1268,1,52,-1,-1,25,0,2785154.5,740208.570934,3308561.0,2261748.0,15743439.5,5643401.498980001,20018868.0,6723768.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 08:56:00 PM,119122820,237,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9979379265900001,502627.932489,415727.250552,2286008.0,303.0,118800320.0,503391.18644099997,416444.397972,2286008.0,303.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.98954322942,0.00839469717053,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,237,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 08:56:51 PM,85137737,7,9,6054.0,3358.0,2018.0,0.0,864.857142857,1078.66637236,2018.0,0.0,373.11111111099996,639.171621015,110.550272202,0.187930764474,5675849.133330001,11946301.3521,35036181.0,12.0,85130950.0,14188491.6667,15958363.1838,35036181.0,6600.0,85137724.0,10642215.5,15001162.8701,35036576.0,533.0,0,1,0,0,224,288,0.0822197094574,0.10571105501700001,0.0,2018.0,672.352941176,905.7293981360001,820345.742647,0,0,0,1,1,0,0,0,1.0,714.375,864.857142857,373.11111111099996,0,0,0,0,0,0,7,6054,9,3358,-1,2053,3,0,7054.0,301.511193822,7381.0,6787.0,28369991.6667,5773089.455469999,35036181.0,25035597.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 08:56:55 PM,116159574,84,1,24360.0,289.0,296.0,289.0,290.0,2.46420152517,289.0,289.0,289.0,0.0,212.19946967099997,0.7317519948890001,1382852.07143,1184031.8567700002,5567536.0,437400.0,110653978.0,1333180.45783,1099659.08519,5567536.0,437400.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,672,8,0.7231431478910001,0.008608846998700001,289.0,296.0,289.97674418599996,2.43975285241,5.95239398085,0,0,0,0,0,0,0,0,0.0,293.388235294,290.0,289.0,0,0,0,0,0,0,84,24360,1,289,-1,-1,84,0,23524472.6667,11275.955051899999,23532698.0,23511619.0,5528212.75,27422.2291991,5567536.0,5505596.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 08:57:51 PM,100012424,26,1,1312.0,52.0,52.0,48.0,50.4615384615,1.98455575343,52.0,52.0,52.0,0.0,13.6383055769,0.26996645936700003,3846631.69231,7007145.97515,19999299.0,2.0,80329780.0,3213191.2,6346560.45523,19999299.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,208,8,0.259967701613,0.00999875775434,48.0,52.0,50.571428571400006,1.9518001459,3.8095238095199995,0,0,0,0,0,0,0,0,0.0,52.4444444444,50.4615384615,52.0,0,0,0,0,0,0,26,1312,1,52,-1,-1,26,0,1481106.75,1574296.66728,3244515.0,12.0,15652485.5,5123184.94896,19999299.0,7424420.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 08:56:57 PM,119996214,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000788774900005,59998107.0,73.5391052434,59998159.0,59998055.0,59998159.0,59998159.0,0.0,59998159.0,59998159.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166671925166,0.0083335962583,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59998107.0,73.5391052434,59998159.0,59998055.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 08:58:01 PM,119123203,251,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11545688542,474594.43426300003,424646.741984,2286926.0,7.0,118709787.0,474839.148,425480.857655,2286926.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.10706221524,0.00839467018025,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,251,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 08:58:51 PM,85107831,7,9,6054.0,3347.0,2018.0,0.0,864.857142857,1078.66637236,2016.0,0.0,371.88888888900004,638.596007748,110.45987060799999,0.187996801375,5673855.4,11939196.9671,35015408.0,12.0,85099263.0,14183210.5,15946978.8236,35015408.0,6803.0,85107819.0,10638477.375,14991265.8558,35015803.0,410.0,0,1,0,0,224,288,0.0822486006017,0.105748200774,0.0,2018.0,671.588235294,905.568057825,820053.507353,0,0,0,1,1,0,0,0,1.0,713.5625,864.857142857,371.88888888900004,0,0,0,0,0,0,7,6054,9,3347,-1,2053,3,0,7417.33333333,997.269438684,8568.0,6803.0,28354670.6667,5768397.693969999,35015408.0,25005712.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 08:58:57 PM,119229954,86,1,24945.0,296.0,296.0,289.0,290.058139535,2.5221589778799998,296.0,296.0,296.0,0.0,211.70015716,0.7296824084990001,1386394.81395,1200335.35422,5651065.0,426875.0,118245324.0,1391121.45882,1206653.7153399999,5651065.0,426875.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,688,8,0.7212952543790001,0.00838715412068,289.0,296.0,290.19318181799997,2.64730595892,7.00822884013,0,0,0,0,0,0,0,0,0.0,293.528735632,290.058139535,296.0,0,0,0,0,0,0,86,24945,1,296,-1,-1,86,0,23431496.5,22468.44873,23459522.0,23407281.0,5625125.25,20482.6220713,5651065.0,5602440.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 08:59:51 PM,100016247,23,1,1176.0,52.0,56.0,48.0,51.130434782600005,2.39894575,52.0,52.0,52.0,0.0,12.2780051925,0.23996101353399998,4348532.47826,7198923.011139999,20012212.0,2.0,80016519.0,3637114.5,6488247.14869,20012212.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184,8,0.22996263797,0.009998375563920001,48.0,56.0,51.2,2.30940107676,5.33333333333,0,0,0,0,0,0,0,0,0.0,53.3333333333,51.130434782600005,52.0,0,0,0,0,0,0,23,1176,1,52,-1,-1,23,0,863824.333333,1214610.00717,2252626.0,13.0,13917824.8571,5999512.80409,20012212.0,6774926.0,Normal,Benign
192.168.3.29-192.168.3.30-47706-3306-6,192.168.3.29,47706,192.168.3.30,3306,6,18/07/2019 07:01:48 PM,77108609,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05187488209,25702869.6667,44518301.173999995,77108176.0,148.0,77108176.0,77108176.0,0.0,77108176.0,77108176.0,77108609.0,77108609.0,0.0,77108609.0,77108609.0,0,0,0,0,64,64,0.025937441045,0.025937441045,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,227,0,0,285.0,0.0,285.0,285.0,77108176.0,0.0,77108176.0,77108176.0,Account Discovery,Lateral Movement
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 09:00:02 PM,119747950,253,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12112190647,473312.055336,376679.825965,2287275.0,5.0,119142013.0,472785.76587299997,377336.22356799996,2287275.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.11277103282,0.008350873647520001,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,253,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 09:00:51 PM,85202001,7,9,6074.0,3351.0,2038.0,0.0,867.714285714,1082.25038913,2018.0,0.0,372.33333333300004,639.2241390940001,110.61946772799999,0.187789016833,5680133.4,11939241.5827,35049708.0,12.0,85181285.0,14196880.8333,15939176.3049,35049708.0,6982.0,85201988.0,10650248.5,14986855.259000001,35050049.0,420.0,0,1,0,0,224,288,0.0821576948645,0.105631321969,0.0,2038.0,673.117647059,907.760973657,824029.985294,0,0,0,1,1,0,0,0,1.0,715.1875,867.714285714,372.33333333300004,0,0,0,0,0,0,7,6074,9,3351,-1,2053,3,0,26773.3333333,23415.1845035,52622.0,6982.0,28357283.6667,5795832.427490001,35049708.0,24994764.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 09:00:57 PM,119193203,88,1,25534.0,289.0,300.0,289.0,290.15909090900004,2.7117723925300004,289.0,289.0,289.0,0.0,216.648259717,0.7466868727410001,1354468.21591,1207999.15365,5717553.0,427196.0,118122063.0,1357724.86207,1214613.50215,5717553.0,427196.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,704,8,0.738297132597,0.008389740143149998,289.0,300.0,290.133333333,2.6866293991,7.217977528089999,0,0,0,0,0,0,0,0,0.0,293.39325842700003,290.15909090900004,289.0,0,0,0,0,0,0,88,25534,1,289,-1,-1,88,0,22383655.25,1953541.94227,23378019.0,19453470.0,5688509.75,28583.572990700002,5717553.0,5657705.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 08:59:57 PM,119996200,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250007916917,59998100.0,90.5096679919,59998164.0,59998036.0,59998036.0,59998036.0,0.0,59998036.0,59998036.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.016667194461199998,0.00833359723058,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59998100.0,90.5096679919,59998164.0,59998036.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 09:01:51 PM,107383404,29,1,1468.0,52.0,56.0,48.0,50.6206896552,2.45551555691,52.0,52.0,52.0,0.0,14.1548874722,0.279372779056,3702876.0,6346088.26083,20011283.0,2.0,105818762.0,3779241.5,6448956.51063,20011283.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,232,8,0.270060353088,0.00931242596854,48.0,56.0,50.709677419399995,2.39713090154,5.746236559140001,0,0,0,0,0,0,0,0,0.0,52.4,50.6206896552,52.0,0,0,0,0,0,0,29,1468,1,52,-1,-1,29,0,1812640.0,1639936.88038,3193483.0,12.0,12743184.25,5580859.30347,20011283.0,6830674.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 09:02:03 PM,118708195,250,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11442857841,474832.78,415284.198319,2288118.0,5.0,118102707.0,474308.06024099997,416037.573104,2288118.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.10600456017,0.0084240182407,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,250,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 09:02:52 PM,85482224,7,9,6074.0,3352.0,2038.0,0.0,867.714285714,1082.25038913,2018.0,0.0,372.444444444,639.216338791,110.268539574,0.187173417482,5698814.93333,11938726.1656,35049265.0,12.0,85475734.0,14245955.6667,15905525.6285,35049265.0,6534.0,85482207.0,10685275.875,14972767.951,35049679.0,460.0,0,1,0,0,224,288,0.0818883701482,0.10528504733300001,0.0,2038.0,673.176470588,907.7375195569999,823987.404412,0,0,0,1,1,0,0,0,1.0,715.25,867.714285714,372.444444444,0,0,0,0,0,0,7,6074,9,3352,-1,2053,3,0,6554.33333333,76.55281401319999,6639.0,6490.0,28376738.0,5778577.89042,35049265.0,25040368.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 09:02:57 PM,119624746,88,1,25516.0,289.0,296.0,289.0,289.954545455,2.4159864642900004,289.0,289.0,289.0,0.0,215.716236505,0.743993220266,1359372.1136399999,1223328.16826,5768205.0,440006.0,119184740.0,1369939.54023,1226373.54341,5768205.0,440038.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,704,8,0.7356337458810001,0.00835947438501,289.0,296.0,289.933333333,2.39287331395,5.72584269663,0,0,0,0,0,0,0,0,0.0,293.191011236,289.954545455,289.0,0,0,0,0,0,0,88,25516,1,289,-1,-1,88,0,21319779.75,3972316.1464400003,23314164.0,15361317.0,5746162.25,16141.363663499998,5768205.0,5729752.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 09:03:51 PM,100017451,26,1,1312.0,52.0,52.0,48.0,50.4615384615,1.98455575343,52.0,52.0,52.0,0.0,13.637620098900001,0.26995289052099997,3846825.03846,7214918.7617,20006511.0,2.0,82459838.0,3298393.52,6788075.27845,20006511.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,208,8,0.259954635317,0.00999825520448,48.0,52.0,50.571428571400006,1.9518001459,3.8095238095199995,0,0,0,0,0,0,0,0,0.0,52.4444444444,50.4615384615,52.0,0,0,0,0,0,0,26,1312,1,52,-1,-1,26,0,3344605.66667,3637913.8725199997,7348913.0,243107.0,17996726.8,3154077.00375,20006511.0,12662858.0,Normal,Benign
